vendor,family,subfamily,part_number,identifier_kind,cmsis_device,target_config,cpu_architectures,flash_drivers,openocd_distribution,openocd_commit,source_pack_vendor,source_pack_name,source_pack_version,source_kind,source_url,source_content_sha256,mapping_rule_id,mapping_status,validation_status
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1538,cmsis_device_name,LM3S1538,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1601,cmsis_device_name,LM3S1601,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1607,cmsis_device_name,LM3S1607,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1608,cmsis_device_name,LM3S1608,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1620,cmsis_device_name,LM3S1620,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1621,cmsis_device_name,LM3S1621,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1625,cmsis_device_name,LM3S1625,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1626,cmsis_device_name,LM3S1626,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1627,cmsis_device_name,LM3S1627,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1635,cmsis_device_name,LM3S1635,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1637,cmsis_device_name,LM3S1637,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1651,cmsis_device_name,LM3S1651,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1751,cmsis_device_name,LM3S1751,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1776,cmsis_device_name,LM3S1776,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1811,cmsis_device_name,LM3S1811,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1816,cmsis_device_name,LM3S1816,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1850,cmsis_device_name,LM3S1850,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1911,cmsis_device_name,LM3S1911,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1918,cmsis_device_name,LM3S1918,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1937,cmsis_device_name,LM3S1937,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1958,cmsis_device_name,LM3S1958,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1960,cmsis_device_name,LM3S1960,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1968,cmsis_device_name,LM3S1968,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1B21,cmsis_device_name,LM3S1B21,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1C21,cmsis_device_name,LM3S1C21,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1C26,cmsis_device_name,LM3S1C26,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1D21,cmsis_device_name,LM3S1D21,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1D26,cmsis_device_name,LM3S1D26,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1F11,cmsis_device_name,LM3S1F11,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1F16,cmsis_device_name,LM3S1F16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1G21,cmsis_device_name,LM3S1G21,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1H11,cmsis_device_name,LM3S1H11,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1H16,cmsis_device_name,LM3S1H16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1J11,cmsis_device_name,LM3S1J11,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1J16,cmsis_device_name,LM3S1J16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1N11,cmsis_device_name,LM3S1N11,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1N16,cmsis_device_name,LM3S1N16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1P51,cmsis_device_name,LM3S1P51,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1R21,cmsis_device_name,LM3S1R21,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1R26,cmsis_device_name,LM3S1R26,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1W16,cmsis_device_name,LM3S1W16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S1xxx,LM3S1Z16,cmsis_device_name,LM3S1Z16,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2110,cmsis_device_name,LM3S2110,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2139,cmsis_device_name,LM3S2139,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2276,cmsis_device_name,LM3S2276,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2410,cmsis_device_name,LM3S2410,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2412,cmsis_device_name,LM3S2412,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2432,cmsis_device_name,LM3S2432,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2533,cmsis_device_name,LM3S2533,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2601,cmsis_device_name,LM3S2601,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2608,cmsis_device_name,LM3S2608,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2616,cmsis_device_name,LM3S2616,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2620,cmsis_device_name,LM3S2620,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2637,cmsis_device_name,LM3S2637,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2651,cmsis_device_name,LM3S2651,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2671,cmsis_device_name,LM3S2671,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
Texas Instruments,LM3S Series,LM3S2xxx,LM3S2678,cmsis_device_name,LM3S2678,tcl/target/ti/stellaris.cfg,"[""ARM Cortex-M""]","[""stellaris""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,LM3S_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.LM3S_DFP.pdsc,14232360062733bd4c753a0ad8989e423ab6a7637239df1b6167a70ac153c391,ti-stellaris,mapping_candidate,not_verified
