vendor,part_number,identifier_kind,cpu_architectures,target_config,openocd_distribution,mapping_status,validation_status,catalog_origin
Silicon Labs,EFR32FG23A010F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A010F256GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A010F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A010F512GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A010F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A011F512GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A020F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A020F256GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A020F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A020F512GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A020F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23A021F512GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B010F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B010F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B010F512IM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B010F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B020F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B020F512IM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B020F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B021F512IM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23B021F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23L010F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG23L020F128GM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg23.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A021F256IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A021F512IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A111F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A121F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A211F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A211F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A221F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25A221F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B111F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B121F1152IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B211F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B212F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B221F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG25B222F1920IM56,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg25.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A010F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A010F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A110F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A110F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A112F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A112F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A120F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A120F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A122F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28A122F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B310F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B310F1024IM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B312F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B312F1024IM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B320F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B320F1024IM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B322F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG28B322F1024IM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/xg28.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DA010F256IM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DA010F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DA020F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DB010F512IM40,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DB010F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32FG2DB020F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P132F1024GL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P132F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P132F512GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P231F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P231F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P232F1024GL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P232F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P232F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P232F512GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P332F1024GL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P332F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P332F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P431F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P431F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P432F1024GL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P432F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P432F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P432F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P433F1024GL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P433F1024GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P433F1024GM68,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P433F1024IL125,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG12P433F1024IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P632F512GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P632F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P632F512GM51,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P731F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P732F512GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P732F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P732F512GM51,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P732F512IM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P732F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P733F512GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P733F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG13P832F512IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P632F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P632F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P731F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P732F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P732F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P732F256IM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P732F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P733F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG14P733F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B131F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B131F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B132F256GJ43,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B132F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B132F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B231F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B231F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B232F256GJ43,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B232F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B232F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B232F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B632F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B632F256IM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B732F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1B732F256IM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P131F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P132F256GJ43,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P132F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P132F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P132F256IM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P132F256IM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P133F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P231F256GM48,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P232F256GJ43,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Silicon Labs,EFR32MG1P232F256GM32,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/silabs/series1.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
